YEAR,MONTH,VEGETABLE NAME,PRICE,UNITS,SHOPPING MALL PRICE
2023,July,Amaranth Leaves,14,1kg,17 - 23
2023,July,Amla,90,1kg,108 - 149
2023,July,Ash gourd,24,1kg,29 - 40
2023,July,Baby Corn,64,1kg,77 - 106
2023,July,Banana Flower,15,1kg,18 - 25
2023,July,Capsicum,46,1kg,55 - 76
2023,July,Bitter Gourd,31,1kg,37 - 51
2023,July,Bottle Gourd,30,1kg,36 - 50
2023,July,Butter Beans,48,1kg,58 - 79
2023,July,Broad Beans,45,1kg,54 - 74
2023,July,Cabbage,18,1kg,22 - 30
2023,July,Carrot,48,1kg,58 - 79
2023,July,Cauliflower,24,1kg,29 - 40
2023,July,Cluster beans,44,1kg,53 - 73
2023,July,Coconut,29,1kg,35 - 48
2023,July,Colocasia Leaves,12,1kg,14 - 20
2023,July,Colocasia,29,1kg,35 - 48
2023,July,Coriander Leaves,9,1kg,11 - 15
2023,July,Corn,25,1kg,30 - 41
2023,July,Cucumber,30,1kg,36 - 50
2023,July,Curry Leaves,26,1kg,31 - 43
2023,July,Dill Leaves,15,1kg,18 - 25
2023,July,Drumsticks,90,1kg,108 - 149
2023,July,Brinjal,28,1kg,34 - 46
2023,July,Brinjal (Big),32,1kg,38 - 53
2023,July,Elephant Yam,26,1kg,31 - 43
2023,July,Fenugreek Leaves,11,1kg,13 - 18
2023,July,French Beans,72,1kg,86 - 119
2023,July,Garlic,128,1kg,154 - 211
2023,July,Ginger,78,1kg,94 - 129
2023,July,Onion Green,46,1kg,55 - 76
2023,July,Green Peas,85,1kg,102 - 140
2023,July,Ivy Gourd,27,1kg,32 - 45
2023,July,Lemon (Lime),61,1kg,73 - 101
2023,July,Mango Raw,26,1kg,31 - 43
2023,July,Mint Leaves,5,1kg,6 - 8
2023,July,Mushroom,76,1kg,91 - 125
2023,July,Mustard Leaves,13,1kg,16 - 21
2023,July,Ladies Finger,38,1kg,46 - 63
2023,July,Pumpkin,21,1kg,25 - 35
2023,July,Radish,36,1kg,43 - 59
2023,July,Ridge Gourd,33,1kg,40 - 54
2023,July,Shallot (Pearl Onion),33,1kg,40 - 54
2023,July,Snake Gourd,36,1kg,43 - 59
2023,July,Sorrel Leaves,10,1kg,12 - 17
2023,July,Spinach,13,1kg,16 - 21
2023,July,Sweet Potato,36,1kg,43 - 59
2023,July,Onion Big,23,1kg,28 - 38
2023,July,Onion Small,50,1kg,60 - 83
2023,July,Tomato,84,1kg,101 - 139
2023,July,Green Chilli,60,1kg,72 - 99
2023,July,Beetroot,38,1kg,46 - 63
2023,July,Potato,29,1kg,35 - 48
2023,July,Raw Banana (Plantain),9,1kg,11 - 15
2023,July,Amaranth Leaves,14,1kg,17 - 23
2023,July,Amla,90,1kg,108 - 149
2023,July,Ash gourd,24,1kg,29 - 40
2023,July,Baby Corn,64,1kg,77 - 106
2023,July,Banana Flower,15,1kg,18 - 25
2023,July,Capsicum,46,1kg,55 - 76
2023,July,Bitter Gourd,31,1kg,37 - 51
2023,July,Bottle Gourd,30,1kg,36 - 50
2023,July,Butter Beans,48,1kg,58 - 79
2023,July,Broad Beans,45,1kg,54 - 74
2023,July,Cabbage,18,1kg,22 - 30
2023,July,Carrot,48,1kg,58 - 79
2023,July,Cauliflower,24,1kg,29 - 40
2023,July,Cluster beans,44,1kg,53 - 73
2023,July,Coconut,29,1kg,35 - 48
2023,July,Colocasia Leaves,12,1kg,14 - 20
2023,July,Colocasia,29,1kg,35 - 48
2023,July,Coriander Leaves,9,1kg,11 - 15
2023,July,Corn,25,1kg,30 - 41
2023,July,Cucumber,30,1kg,36 - 50
2023,July,Curry Leaves,26,1kg,31 - 43
2023,July,Dill Leaves,15,1kg,18 - 25
2023,July,Drumsticks,90,1kg,108 - 149
2023,July,Brinjal,28,1kg,34 - 46
2023,July,Brinjal (Big),32,1kg,38 - 53
2023,July,Elephant Yam,26,1kg,31 - 43
2023,July,Fenugreek Leaves,11,1kg,13 - 18
2023,July,French Beans,72,1kg,86 - 119
2023,July,Garlic,128,1kg,154 - 211
2023,July,Ginger,78,1kg,94 - 129
2023,July,Onion Green,46,1kg,55 - 76
2023,July,Green Peas,85,1kg,102 - 140
2023,July,Ivy Gourd,27,1kg,32 - 45
2023,July,Lemon (Lime),61,1kg,73 - 101
2023,July,Mango Raw,26,1kg,31 - 43
2023,July,Mint Leaves,5,1kg,6 - 8
2023,July,Mushroom,76,1kg,91 - 125
2023,July,Mustard Leaves,13,1kg,16 - 21
2023,July,Ladies Finger,38,1kg,46 - 63
2023,July,Pumpkin,21,1kg,25 - 35
2023,July,Radish,36,1kg,43 - 59
2023,July,Ridge Gourd,33,1kg,40 - 54
2023,July,Shallot (Pearl Onion),33,1kg,40 - 54
2023,July,Snake Gourd,36,1kg,43 - 59
2023,July,Sorrel Leaves,10,1kg,12 - 17
2023,July,Spinach,13,1kg,16 - 21
2023,July,Sweet Potato,36,1kg,43 - 59
2023,July,Onion Big,23,1kg,28 - 38
2023,July,Onion Small,50,1kg,60 - 83
2023,July,Tomato,84,1kg,101 - 139
2023,July,Green Chilli,60,1kg,72 - 99
2023,July,Beetroot,38,1kg,46 - 63
2023,July,Potato,29,1kg,35 - 48
2023,July,Raw Banana (Plantain),9,1kg,11 - 15
2023,July,Amaranth Leaves,14,1kg,17 - 23
2023,July,Amla,90,1kg,108 - 149
2023,July,Ash gourd,24,1kg,29 - 40
2023,July,Baby Corn,64,1kg,77 - 106
2023,July,Banana Flower,15,1kg,18 - 25
2023,July,Capsicum,46,1kg,55 - 76
2023,July,Bitter Gourd,31,1kg,37 - 51
2023,July,Bottle Gourd,30,1kg,36 - 50
2023,July,Butter Beans,48,1kg,58 - 79
2023,July,Broad Beans,45,1kg,54 - 74
2023,July,Cabbage,18,1kg,22 - 30
2023,July,Carrot,48,1kg,58 - 79
2023,July,Cauliflower,24,1kg,29 - 40
2023,July,Cluster beans,44,1kg,53 - 73
2023,July,Coconut,29,1kg,35 - 48
2023,July,Colocasia Leaves,12,1kg,14 - 20
2023,July,Colocasia,29,1kg,35 - 48
2023,July,Coriander Leaves,9,1kg,11 - 15
2023,July,Corn,25,1kg,30 - 41
2023,July,Cucumber,30,1kg,36 - 50
2023,July,Curry Leaves,26,1kg,31 - 43
2023,July,Dill Leaves,15,1kg,18 - 25
2023,July,Drumsticks,90,1kg,108 - 149
2023,July,Brinjal,28,1kg,34 - 46
2023,July,Brinjal (Big),32,1kg,38 - 53
2023,July,Elephant Yam,26,1kg,31 - 43
2023,July,Fenugreek Leaves,11,1kg,13 - 18
2023,July,French Beans,72,1kg,86 - 119
2023,July,Garlic,128,1kg,154 - 211
2023,July,Ginger,78,1kg,94 - 129
2023,July,Onion Green,46,1kg,55 - 76
2023,July,Green Peas,85,1kg,102 - 140
2023,July,Ivy Gourd,27,1kg,32 - 45
2023,July,Lemon (Lime),61,1kg,73 - 101
2023,July,Mango Raw,26,1kg,31 - 43
2023,July,Mint Leaves,5,1kg,6 - 8
2023,July,Mushroom,76,1kg,91 - 125
2023,July,Mustard Leaves,13,1kg,16 - 21
2023,July,Ladies Finger,38,1kg,46 - 63
2023,July,Pumpkin,21,1kg,25 - 35
2023,July,Radish,36,1kg,43 - 59
2023,July,Ridge Gourd,33,1kg,40 - 54
2023,July,Shallot (Pearl Onion),33,1kg,40 - 54
2023,July,Snake Gourd,36,1kg,43 - 59
2023,July,Sorrel Leaves,10,1kg,12 - 17
2023,July,Spinach,13,1kg,16 - 21
2023,July,Sweet Potato,36,1kg,43 - 59
2023,July,Onion Big,24,1kg,29 - 40
2023,July,Onion Small,54,1kg,65 - 89
2023,July,Tomato,86,1kg,103 - 142
2023,July,Green Chilli,57,1kg,68 - 94
2023,July,Beetroot,46,1kg,55 - 76
2023,July,Potato,26,1kg,31 - 43
2023,July,Raw Banana (Plantain),10,1kg,12 - 17
2023,July,Amaranth Leaves,14,1kg,17 - 23
2023,July,Amla,80,1kg,96 - 132
2023,July,Ash gourd,18,1kg,22 - 30
2023,July,Baby Corn,58,1kg,70 - 96
2023,July,Banana Flower,15,1kg,18 - 25
2023,July,Capsicum,50,1kg,60 - 83
2023,July,Bitter Gourd,31,1kg,37 - 51
2023,July,Bottle Gourd,23,1kg,28 - 38
2023,July,Butter Beans,44,1kg,53 - 73
2023,July,Broad Beans,42,1kg,50 - 69
2023,July,Cabbage,22,1kg,26 - 36
2023,July,Carrot,51,1kg,61 - 84
2023,July,Cauliflower,26,1kg,31 - 43
2023,July,Cluster beans,43,1kg,52 - 71
2023,July,Coconut,32,1kg,38 - 53
2023,July,Colocasia Leaves,13,1kg,16 - 21
2023,July,Colocasia,28,1kg,34 - 46
2023,July,Coriander Leaves,11,1kg,13 - 18
2023,July,Corn,26,1kg,31 - 43
2023,July,Cucumber,29,1kg,35 - 48
2023,July,Curry Leaves,26,1kg,31 - 43
2023,July,Dill Leaves,11,1kg,13 - 18
2023,July,Drumsticks,90,1kg,108 - 149
2023,July,Brinjal,28,1kg,34 - 46
2023,July,Brinjal (Big),29,1kg,35 - 48
2023,July,Elephant Yam,25,1kg,30 - 41
2023,July,Fenugreek Leaves,11,1kg,13 - 18
2023,July,French Beans,65,1kg,78 - 107
2023,July,Garlic,128,1kg,154 - 211
2023,July,Ginger,80,1kg,96 - 132
2023,July,Onion Green,41,1kg,49 - 68
2023,July,Green Peas,85,1kg,102 - 140
2023,July,Ivy Gourd,28,1kg,34 - 46
2023,July,Lemon (Lime),58,1kg,70 - 96
2023,July,Mango Raw,25,1kg,30 - 41
2023,July,Mint Leaves,3,1kg,4 - 5
2023,July,Mushroom,93,1kg,112 - 153
2023,July,Mustard Leaves,14,1kg,17 - 23
2023,July,Ladies Finger,39,1kg,47 - 64
2023,July,Pumpkin,16,1kg,19 - 26
2023,July,Radish,32,1kg,38 - 53
2023,July,Ridge Gourd,33,1kg,40 - 54
2023,July,Shallot (Pearl Onion),33,1kg,40 - 54
2023,July,Snake Gourd,34,1kg,41 - 56
2023,July,Sorrel Leaves,10,1kg,12 - 17
2023,July,Spinach,14,1kg,17 - 23
2023,July,Sweet Potato,39,1kg,47 - 64
2023,July,Onion Big,24,1kg,29 - 40
2023,July,Onion Small,54,1kg,65 - 89
2023,July,Tomato,86,1kg,103 - 142
2023,July,Green Chilli,57,1kg,68 - 94
2023,July,Beetroot,46,1kg,55 - 76
2023,July,Potato,26,1kg,31 - 43
2023,July,Raw Banana (Plantain),10,1kg,12 - 17
2023,July,Amaranth Leaves,14,1kg,17 - 23
2023,July,Amla,80,1kg,96 - 132
2023,July,Ash gourd,18,1kg,22 - 30
2023,July,Baby Corn,58,1kg,70 - 96
2023,July,Banana Flower,15,1kg,18 - 25
2023,July,Capsicum,50,1kg,60 - 83
2023,July,Bitter Gourd,31,1kg,37 - 51
2023,July,Bottle Gourd,23,1kg,28 - 38
2023,July,Butter Beans,44,1kg,53 - 73
2023,July,Broad Beans,42,1kg,50 - 69
2023,July,Cabbage,22,1kg,26 - 36
2023,July,Carrot,51,1kg,61 - 84
2023,July,Cauliflower,26,1kg,31 - 43
2023,July,Cluster beans,43,1kg,52 - 71
2023,July,Coconut,32,1kg,38 - 53
2023,July,Colocasia Leaves,13,1kg,16 - 21
2023,July,Colocasia,28,1kg,34 - 46
2023,July,Coriander Leaves,11,1kg,13 - 18
2023,July,Corn,26,1kg,31 - 43
2023,July,Cucumber,29,1kg,35 - 48
2023,July,Curry Leaves,26,1kg,31 - 43
2023,July,Dill Leaves,11,1kg,13 - 18
2023,July,Drumsticks,90,1kg,108 - 149
2023,July,Brinjal,28,1kg,34 - 46
2023,July,Brinjal (Big),29,1kg,35 - 48
2023,July,Elephant Yam,25,1kg,30 - 41
2023,July,Fenugreek Leaves,11,1kg,13 - 18
2023,July,French Beans,65,1kg,78 - 107
2023,July,Garlic,128,1kg,154 - 211
2023,July,Ginger,80,1kg,96 - 132
2023,July,Onion Green,41,1kg,49 - 68
2023,July,Green Peas,85,1kg,102 - 140
2023,July,Ivy Gourd,28,1kg,34 - 46
2023,July,Lemon (Lime),58,1kg,70 - 96
2023,July,Mango Raw,25,1kg,30 - 41
2023,July,Mint Leaves,3,1kg,4 - 5
2023,July,Mushroom,93,1kg,112 - 153
2023,July,Mustard Leaves,14,1kg,17 - 23
2023,July,Ladies Finger,39,1kg,47 - 64
2023,July,Pumpkin,16,1kg,19 - 26
2023,July,Radish,32,1kg,38 - 53
2023,July,Ridge Gourd,33,1kg,40 - 54
2023,July,Shallot (Pearl Onion),33,1kg,40 - 54
2023,July,Snake Gourd,34,1kg,41 - 56
2023,July,Sorrel Leaves,10,1kg,12 - 17
2023,July,Spinach,14,1kg,17 - 23
2023,July,Sweet Potato,39,1kg,47 - 64
2023,July,Onion Big,23,1kg,28 - 38
2023,July,Onion Small,55,1kg,66 - 91
2023,July,Tomato,94,1kg,113 - 155
2023,July,Green Chilli,50,1kg,60 - 83
2023,July,Beetroot,52,1kg,62 - 86
2023,July,Potato,28,1kg,34 - 46
2023,July,Raw Banana (Plantain),9,1kg,11 - 15
2023,July,Amaranth Leaves,12,1kg,14 - 20
2023,July,Amla,80,1kg,96 - 132
2023,July,Ash gourd,22,1kg,26 - 36
2023,July,Baby Corn,66,1kg,79 - 109
2023,July,Banana Flower,19,1kg,23 - 31
2023,July,Capsicum,47,1kg,56 - 78
2023,July,Bitter Gourd,28,1kg,34 - 46
2023,July,Bottle Gourd,22,1kg,26 - 36
2023,July,Butter Beans,46,1kg,55 - 76
2023,July,Broad Beans,43,1kg,52 - 71
2023,July,Cabbage,19,1kg,23 - 31
2023,July,Carrot,55,1kg,66 - 91
2023,July,Cauliflower,26,1kg,31 - 43
2023,July,Cluster beans,44,1kg,53 - 73
2023,July,Coconut,35,1kg,42 - 58
2023,July,Colocasia Leaves,16,1kg,19 - 26
2023,July,Colocasia,25,1kg,30 - 41
2023,July,Coriander Leaves,11,1kg,13 - 18
2023,July,Corn,26,1kg,31 - 43
2023,July,Cucumber,29,1kg,35 - 48
2023,July,Curry Leaves,26,1kg,31 - 43
2023,July,Dill Leaves,10,1kg,12 - 17
2023,July,Drumsticks,120,1kg,144 - 198
2023,July,Brinjal,28,1kg,34 - 46
2023,July,Brinjal (Big),38,1kg,46 - 63
2023,July,Elephant Yam,28,1kg,34 - 46
2023,July,Fenugreek Leaves,11,1kg,13 - 18
2023,July,French Beans,67,1kg,80 - 111
2023,July,Garlic,106,1kg,127 - 175
2023,July,Ginger,74,1kg,89 - 122
2023,July,Onion Green,46,1kg,55 - 76
2023,July,Green Peas,76,1kg,91 - 125
2023,July,Ivy Gourd,27,1kg,32 - 45
2023,July,Lemon (Lime),64,1kg,77 - 106
2023,July,Mango Raw,27,1kg,32 - 45
2023,July,Mint Leaves,6,1kg,7 - 10
2023,July,Mushroom,95,1kg,114 - 157
2023,July,Mustard Leaves,14,1kg,17 - 23
2023,July,Ladies Finger,45,1kg,54 - 74
2023,July,Pumpkin,20,1kg,24 - 33
2023,July,Radish,33,1kg,40 - 54
2023,July,Ridge Gourd,29,1kg,35 - 48
2023,July,Shallot (Pearl Onion),34,1kg,41 - 56
2023,July,Snake Gourd,34,1kg,41 - 56
2023,July,Sorrel Leaves,16,1kg,19 - 26
2023,July,Spinach,15,1kg,18 - 25
2023,July,Sweet Potato,37,1kg,44 - 61
2023,July,Onion Big,23,1kg,28 - 38
2023,July,Onion Small,55,1kg,66 - 91
2023,July,Tomato,94,1kg,113 - 155
2023,July,Green Chilli,50,1kg,60 - 83
2023,July,Beetroot,52,1kg,62 - 86
2023,July,Potato,28,1kg,34 - 46
2023,July,Raw Banana (Plantain),9,1kg,11 - 15
2023,July,Amaranth Leaves,12,1kg,14 - 20
2023,July,Amla,80,1kg,96 - 132
2023,July,Ash gourd,22,1kg,26 - 36
2023,July,Baby Corn,66,1kg,79 - 109
2023,July,Banana Flower,19,1kg,23 - 31
2023,July,Capsicum,47,1kg,56 - 78
2023,July,Bitter Gourd,28,1kg,34 - 46
2023,July,Bottle Gourd,22,1kg,26 - 36
2023,July,Butter Beans,46,1kg,55 - 76
2023,July,Broad Beans,43,1kg,52 - 71
2023,July,Cabbage,19,1kg,23 - 31
2023,July,Carrot,55,1kg,66 - 91
2023,July,Cauliflower,26,1kg,31 - 43
2023,July,Cluster beans,44,1kg,53 - 73
2023,July,Coconut,35,1kg,42 - 58
2023,July,Colocasia Leaves,16,1kg,19 - 26
2023,July,Colocasia,25,1kg,30 - 41
2023,July,Coriander Leaves,11,1kg,13 - 18
2023,July,Corn,26,1kg,31 - 43
2023,July,Cucumber,29,1kg,35 - 48
2023,July,Curry Leaves,26,1kg,31 - 43
2023,July,Dill Leaves,10,1kg,12 - 17
2023,July,Drumsticks,120,1kg,144 - 198
2023,July,Brinjal,28,1kg,34 - 46
2023,July,Brinjal (Big),38,1kg,46 - 63
2023,July,Elephant Yam,28,1kg,34 - 46
2023,July,Fenugreek Leaves,11,1kg,13 - 18
2023,July,French Beans,67,1kg,80 - 111
2023,July,Garlic,106,1kg,127 - 175
2023,July,Ginger,74,1kg,89 - 122
2023,July,Onion Green,46,1kg,55 - 76
2023,July,Green Peas,76,1kg,91 - 125
2023,July,Ivy Gourd,27,1kg,32 - 45
2023,July,Lemon (Lime),64,1kg,77 - 106
2023,July,Mango Raw,27,1kg,32 - 45
2023,July,Mint Leaves,6,1kg,7 - 10
2023,July,Mushroom,95,1kg,114 - 157
2023,July,Mustard Leaves,14,1kg,17 - 23
2023,July,Ladies Finger,45,1kg,54 - 74
2023,July,Pumpkin,20,1kg,24 - 33
2023,July,Radish,33,1kg,40 - 54
2023,July,Ridge Gourd,29,1kg,35 - 48
2023,July,Shallot (Pearl Onion),34,1kg,41 - 56
2023,July,Snake Gourd,34,1kg,41 - 56
2023,July,Sorrel Leaves,16,1kg,19 - 26
2023,July,Spinach,15,1kg,18 - 25
2023,July,Sweet Potato,37,1kg,44 - 61
2023,July,Onion Big,23,1kg,28 - 38
2023,July,Onion Small,55,1kg,66 - 91
2023,July,Tomato,94,1kg,113 - 155
2023,July,Green Chilli,50,1kg,60 - 83
2023,July,Beetroot,52,1kg,62 - 86
2023,July,Potato,28,1kg,34 - 46
2023,July,Raw Banana (Plantain),9,1kg,11 - 15
2023,July,Amaranth Leaves,12,1kg,14 - 20
2023,July,Amla,80,1kg,96 - 132
2023,July,Ash gourd,22,1kg,26 - 36
2023,July,Baby Corn,66,1kg,79 - 109
2023,July,Banana Flower,19,1kg,23 - 31
2023,July,Capsicum,47,1kg,56 - 78
2023,July,Bitter Gourd,28,1kg,34 - 46
2023,July,Bottle Gourd,22,1kg,26 - 36
2023,July,Butter Beans,46,1kg,55 - 76
2023,July,Broad Beans,43,1kg,52 - 71
2023,July,Cabbage,19,1kg,23 - 31
2023,July,Carrot,55,1kg,66 - 91
2023,July,Cauliflower,26,1kg,31 - 43
2023,July,Cluster beans,44,1kg,53 - 73
2023,July,Coconut,35,1kg,42 - 58
2023,July,Colocasia Leaves,16,1kg,19 - 26
2023,July,Colocasia,25,1kg,30 - 41
2023,July,Coriander Leaves,11,1kg,13 - 18
2023,July,Corn,26,1kg,31 - 43
2023,July,Cucumber,29,1kg,35 - 48
2023,July,Curry Leaves,26,1kg,31 - 43
2023,July,Dill Leaves,10,1kg,12 - 17
2023,July,Drumsticks,120,1kg,144 - 198
2023,July,Brinjal,28,1kg,34 - 46
2023,July,Brinjal (Big),38,1kg,46 - 63
2023,July,Elephant Yam,28,1kg,34 - 46
2023,July,Fenugreek Leaves,11,1kg,13 - 18
2023,July,French Beans,67,1kg,80 - 111
2023,July,Garlic,106,1kg,127 - 175
2023,July,Ginger,74,1kg,89 - 122
2023,July,Onion Green,46,1kg,55 - 76
2023,July,Green Peas,76,1kg,91 - 125
2023,July,Ivy Gourd,27,1kg,32 - 45
2023,July,Lemon (Lime),64,1kg,77 - 106
2023,July,Mango Raw,27,1kg,32 - 45
2023,July,Mint Leaves,6,1kg,7 - 10
2023,July,Mushroom,95,1kg,114 - 157
2023,July,Mustard Leaves,14,1kg,17 - 23
2023,July,Ladies Finger,45,1kg,54 - 74
2023,July,Pumpkin,20,1kg,24 - 33
2023,July,Radish,33,1kg,40 - 54
2023,July,Ridge Gourd,29,1kg,35 - 48
2023,July,Shallot (Pearl Onion),34,1kg,41 - 56
2023,July,Snake Gourd,34,1kg,41 - 56
2023,July,Sorrel Leaves,16,1kg,19 - 26
2023,July,Spinach,15,1kg,18 - 25
2023,July,Sweet Potato,37,1kg,44 - 61
2023,July,Onion Big,23,1kg,28 - 38
2023,July,Onion Small,56,1kg,67 - 92
2023,July,Tomato,106,1kg,127 - 175
2023,July,Green Chilli,52,1kg,62 - 86
2023,July,Beetroot,51,1kg,61 - 84
2023,July,Potato,27,1kg,32 - 45
2023,July,Raw Banana (Plantain),8,1kg,10 - 13
2023,July,Amaranth Leaves,13,1kg,16 - 21
2023,July,Amla,90,1kg,108 - 149
2023,July,Ash gourd,22,1kg,26 - 36
2023,July,Baby Corn,60,1kg,72 - 99
2023,July,Banana Flower,20,1kg,24 - 33
2023,July,Capsicum,41,1kg,49 - 68
2023,July,Bitter Gourd,36,1kg,43 - 59
2023,July,Bottle Gourd,24,1kg,29 - 40
2023,July,Butter Beans,49,1kg,59 - 81
2023,July,Broad Beans,46,1kg,55 - 76
2023,July,Cabbage,22,1kg,26 - 36
2023,July,Carrot,50,1kg,60 - 83
2023,July,Cauliflower,28,1kg,34 - 46
2023,July,Cluster beans,41,1kg,49 - 68
2023,July,Coconut,31,1kg,37 - 51
2023,July,Colocasia Leaves,12,1kg,14 - 20
2023,July,Colocasia,30,1kg,36 - 50
2023,July,Coriander Leaves,9,1kg,11 - 15
2023,July,Corn,28,1kg,34 - 46
2023,July,Cucumber,29,1kg,35 - 48
2023,July,Curry Leaves,25,1kg,30 - 41
2023,July,Dill Leaves,14,1kg,17 - 23
2023,July,Drumsticks,120,1kg,144 - 198
2023,July,Brinjal,23,1kg,28 - 38
2023,July,Brinjal (Big),32,1kg,38 - 53
2023,July,Elephant Yam,29,1kg,35 - 48
2023,July,Fenugreek Leaves,8,1kg,10 - 13
2023,July,French Beans,68,1kg,82 - 112
2023,July,Garlic,100,1kg,120 - 165
2023,July,Ginger,76,1kg,91 - 125
2023,July,Onion Green,44,1kg,53 - 73
2023,July,Green Peas,83,1kg,100 - 137
2023,July,Ivy Gourd,22,1kg,26 - 36
2023,July,Lemon (Lime),52,1kg,62 - 86
2023,July,Mango Raw,25,1kg,30 - 41
2023,July,Mint Leaves,5,1kg,6 - 8
2023,July,Mushroom,76,1kg,91 - 125
2023,July,Mustard Leaves,15,1kg,18 - 25
2023,July,Ladies Finger,41,1kg,49 - 68
2023,July,Pumpkin,22,1kg,26 - 36
2023,July,Radish,30,1kg,36 - 50
2023,July,Ridge Gourd,27,1kg,32 - 45
2023,July,Shallot (Pearl Onion),37,1kg,44 - 61
2023,July,Snake Gourd,33,1kg,40 - 54
2023,July,Sorrel Leaves,17,1kg,20 - 28
2023,July,Spinach,15,1kg,18 - 25
2023,July,Sweet Potato,39,1kg,47 - 64
2023,July,Onion Big,23,1kg,28 - 38
2023,July,Onion Small,56,1kg,67 - 92
2023,July,Tomato,106,1kg,127 - 175
2023,July,Green Chilli,52,1kg,62 - 86
2023,July,Beetroot,51,1kg,61 - 84
2023,July,Potato,27,1kg,32 - 45
2023,July,Raw Banana (Plantain),8,1kg,10 - 13
2023,July,Amaranth Leaves,13,1kg,16 - 21
2023,July,Amla,90,1kg,108 - 149
2023,July,Ash gourd,22,1kg,26 - 36
2023,July,Baby Corn,60,1kg,72 - 99
2023,July,Banana Flower,20,1kg,24 - 33
2023,July,Capsicum,41,1kg,49 - 68
2023,July,Bitter Gourd,36,1kg,43 - 59
2023,July,Bottle Gourd,24,1kg,29 - 40
2023,July,Butter Beans,49,1kg,59 - 81
2023,July,Broad Beans,46,1kg,55 - 76
2023,July,Cabbage,22,1kg,26 - 36
2023,July,Carrot,50,1kg,60 - 83
2023,July,Cauliflower,28,1kg,34 - 46
2023,July,Cluster beans,41,1kg,49 - 68
2023,July,Coconut,31,1kg,37 - 51
2023,July,Colocasia Leaves,12,1kg,14 - 20
2023,July,Colocasia,30,1kg,36 - 50
2023,July,Coriander Leaves,9,1kg,11 - 15
2023,July,Corn,28,1kg,34 - 46
2023,July,Cucumber,29,1kg,35 - 48
2023,July,Curry Leaves,25,1kg,30 - 41
2023,July,Dill Leaves,14,1kg,17 - 23
2023,July,Drumsticks,120,1kg,144 - 198
2023,July,Brinjal,23,1kg,28 - 38
2023,July,Brinjal (Big),32,1kg,38 - 53
2023,July,Elephant Yam,29,1kg,35 - 48
2023,July,Fenugreek Leaves,8,1kg,10 - 13
2023,July,French Beans,68,1kg,82 - 112
2023,July,Garlic,100,1kg,120 - 165
2023,July,Ginger,76,1kg,91 - 125
2023,July,Onion Green,44,1kg,53 - 73
2023,July,Green Peas,83,1kg,100 - 137
2023,July,Ivy Gourd,22,1kg,26 - 36
2023,July,Lemon (Lime),52,1kg,62 - 86
2023,July,Mango Raw,25,1kg,30 - 41
2023,July,Mint Leaves,5,1kg,6 - 8
2023,July,Mushroom,76,1kg,91 - 125
2023,July,Mustard Leaves,15,1kg,18 - 25
2023,July,Ladies Finger,41,1kg,49 - 68
2023,July,Pumpkin,22,1kg,26 - 36
2023,July,Radish,30,1kg,36 - 50
2023,July,Ridge Gourd,27,1kg,32 - 45
2023,July,Shallot (Pearl Onion),37,1kg,44 - 61
2023,July,Snake Gourd,33,1kg,40 - 54
2023,July,Sorrel Leaves,17,1kg,20 - 28
2023,July,Spinach,15,1kg,18 - 25
2023,July,Sweet Potato,39,1kg,47 - 64
2023,July,Onion Big,23,1kg,28 - 38
2023,July,Onion Small,56,1kg,67 - 92
2023,July,Tomato,106,1kg,127 - 175
2023,July,Green Chilli,52,1kg,62 - 86
2023,July,Beetroot,51,1kg,61 - 84
2023,July,Potato,27,1kg,32 - 45
2023,July,Raw Banana (Plantain),8,1kg,10 - 13
2023,July,Amaranth Leaves,13,1kg,16 - 21
2023,July,Amla,90,1kg,108 - 149
2023,July,Ash gourd,22,1kg,26 - 36
2023,July,Baby Corn,60,1kg,72 - 99
2023,July,Banana Flower,20,1kg,24 - 33
2023,July,Capsicum,41,1kg,49 - 68
2023,July,Bitter Gourd,36,1kg,43 - 59
2023,July,Bottle Gourd,24,1kg,29 - 40
2023,July,Butter Beans,49,1kg,59 - 81
2023,July,Broad Beans,46,1kg,55 - 76
2023,July,Cabbage,22,1kg,26 - 36
2023,July,Carrot,50,1kg,60 - 83
2023,July,Cauliflower,28,1kg,34 - 46
2023,July,Cluster beans,41,1kg,49 - 68
2023,July,Coconut,31,1kg,37 - 51
2023,July,Colocasia Leaves,12,1kg,14 - 20
2023,July,Colocasia,30,1kg,36 - 50
2023,July,Coriander Leaves,9,1kg,11 - 15
2023,July,Corn,28,1kg,34 - 46
2023,July,Cucumber,29,1kg,35 - 48
2023,July,Curry Leaves,25,1kg,30 - 41
2023,July,Dill Leaves,14,1kg,17 - 23
2023,July,Drumsticks,120,1kg,144 - 198
2023,July,Brinjal,23,1kg,28 - 38
2023,July,Brinjal (Big),32,1kg,38 - 53
2023,July,Elephant Yam,29,1kg,35 - 48
2023,July,Fenugreek Leaves,8,1kg,10 - 13
2023,July,French Beans,68,1kg,82 - 112
2023,July,Garlic,100,1kg,120 - 165
2023,July,Ginger,76,1kg,91 - 125
2023,July,Onion Green,44,1kg,53 - 73
2023,July,Green Peas,83,1kg,100 - 137
2023,July,Ivy Gourd,22,1kg,26 - 36
2023,July,Lemon (Lime),52,1kg,62 - 86
2023,July,Mango Raw,25,1kg,30 - 41
2023,July,Mint Leaves,5,1kg,6 - 8
2023,July,Mushroom,76,1kg,91 - 125
